Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025-08-27 07:52:00+00:00,3374.55,3374.68,3373.89,3374.48,53,17,0
2025-08-27 07:53:00+00:00,3374.49,3374.49,3373.95,3374.35,64,17,0
2025-08-27 07:54:00+00:00,3374.38,3374.56,3374.05,3374.13,73,17,0
2025-08-27 07:55:00+00:00,3374.08,3374.87,3373.99,3374.78,66,17,0
2025-08-27 07:56:00+00:00,3374.8,3374.9,3374.54,3374.74,61,16,0
2025-08-27 07:57:00+00:00,3374.74,3375.38,3374.63,3375.15,71,17,0
2025-08-27 07:58:00+00:00,3375.14,3375.14,3374.74,3374.84,56,16,0
2025-08-27 07:59:00+00:00,3374.85,3375.07,3374.53,3374.99,49,13,0
2025-08-27 08:00:00+00:00,3375.03,3375.14,3374.36,3374.4,64,17,0
2025-08-27 08:01:00+00:00,3374.47,3375.66,3374.45,3375.52,80,17,0
2025-08-27 08:02:00+00:00,3375.46,3376.17,3375.4,3375.9,73,7,0
2025-08-27 08:03:00+00:00,3376.13,3376.16,3375.33,3375.78,82,6,0
2025-08-27 08:04:00+00:00,3375.77,3375.78,3375.07,3375.25,71,15,0
2025-08-27 08:05:00+00:00,3375.25,3375.25,3374.75,3374.81,53,15,0
2025-08-27 08:06:00+00:00,3374.74,3375.45,3374.63,3374.99,57,17,0
2025-08-27 08:07:00+00:00,3374.98,3375.09,3374.82,3374.96,54,17,0
2025-08-27 08:08:00+00:00,3374.87,3375.52,3374.82,3375.48,46,17,0
2025-08-27 08:09:00+00:00,3375.5,3375.77,3375.18,3375.72,78,17,0
2025-08-27 08:10:00+00:00,3375.76,3376.13,3375.59,3376.03,67,17,0
2025-08-27 08:11:00+00:00,3375.82,3375.94,3374.14,3374.27,75,17,0
2025-08-27 08:12:00+00:00,3374.29,3374.67,3374.2,3374.25,78,17,0
2025-08-27 08:13:00+00:00,3374.24,3374.46,3374.19,3374.4,53,17,0
2025-08-27 08:14:00+00:00,3374.37,3375.05,3374.35,3374.71,65,15,0
2025-08-27 08:15:00+00:00,3374.73,3374.81,3374.18,3374.79,66,17,0
2025-08-27 08:16:00+00:00,3374.82,3375.54,3374.79,3375.54,59,16,0
2025-08-27 08:17:00+00:00,3375.52,3376.2,3375.3,3376.04,73,12,0
2025-08-27 08:18:00+00:00,3376.05,3376.05,3375.6,3375.8,47,17,0
2025-08-27 08:19:00+00:00,3375.82,3375.86,3375.7,3375.72,49,15,0
2025-08-27 08:20:00+00:00,3375.72,3377.0,3375.63,3376.62,72,17,0
2025-08-27 08:21:00+00:00,3376.64,3377.12,3376.52,3377.09,67,17,0
2025-08-27 08:22:00+00:00,3377.06,3377.23,3376.77,3376.93,50,17,0
2025-08-27 08:23:00+00:00,3376.94,3377.21,3376.77,3376.88,45,13,0
2025-08-27 08:24:00+00:00,3376.92,3376.92,3376.52,3376.52,41,14,0
2025-08-27 08:25:00+00:00,3376.53,3377.37,3376.53,3376.86,60,5,0
2025-08-27 08:26:00+00:00,3376.8,3377.27,3376.66,3377.01,51,12,0
2025-08-27 08:27:00+00:00,3377.0,3377.04,3376.39,3376.55,52,17,0
2025-08-27 08:28:00+00:00,3376.52,3376.87,3376.49,3376.71,40,17,0
2025-08-27 08:29:00+00:00,3376.68,3376.68,3375.7,3375.7,60,17,0
