Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025-08-01 01:53:00+00:00,3293.65,3294.74,3293.54,3294.66,37,15,0
2025-08-01 01:54:00+00:00,3294.62,3295.0,3294.62,3294.69,24,15,0
2025-08-01 01:55:00+00:00,3294.68,3294.89,3294.63,3294.76,21,15,0
2025-08-01 01:56:00+00:00,3294.83,3294.83,3294.37,3294.55,23,15,0
2025-08-01 01:57:00+00:00,3294.6,3294.6,3293.97,3294.06,23,15,0
2025-08-01 01:58:00+00:00,3294.07,3294.56,3293.96,3294.32,35,15,0
2025-08-01 01:59:00+00:00,3294.39,3295.02,3294.39,3295.0,29,15,0
2025-08-01 02:00:00+00:00,3295.01,3295.11,3293.7,3293.7,50,15,0
2025-08-01 02:01:00+00:00,3293.66,3293.87,3293.4,3293.4,15,16,0
2025-08-01 02:02:00+00:00,3293.33,3293.51,3292.87,3293.12,38,16,0
2025-08-01 02:03:00+00:00,3293.21,3293.74,3293.11,3293.11,48,16,0
2025-08-01 02:04:00+00:00,3293.4,3293.96,3292.8,3292.8,48,16,0
2025-08-01 02:05:00+00:00,3292.88,3293.46,3292.01,3292.03,55,16,0
2025-08-01 02:06:00+00:00,3292.22,3292.95,3292.2,3292.81,44,16,0
2025-08-01 02:07:00+00:00,3293.1,3293.1,3292.08,3292.19,40,16,0
2025-08-01 02:08:00+00:00,3292.17,3292.58,3292.02,3292.04,42,16,0
2025-08-01 02:09:00+00:00,3292.24,3292.45,3292.06,3292.34,38,16,0
2025-08-01 02:10:00+00:00,3292.44,3292.52,3291.22,3291.51,47,16,0
2025-08-01 02:11:00+00:00,3291.59,3292.04,3291.28,3291.59,47,16,0
2025-08-01 02:12:00+00:00,3291.61,3291.67,3290.96,3290.96,41,13,0
2025-08-01 02:13:00+00:00,3290.86,3291.27,3290.37,3291.18,54,16,0
2025-08-01 02:14:00+00:00,3291.22,3291.23,3290.58,3290.59,39,15,0
2025-08-01 02:15:00+00:00,3290.56,3290.57,3289.73,3289.73,38,16,0
2025-08-01 02:16:00+00:00,3289.82,3289.9,3289.17,3289.8,37,15,0
2025-08-01 02:17:00+00:00,3289.81,3289.81,3289.39,3289.57,46,15,0
2025-08-01 02:18:00+00:00,3289.58,3289.91,3289.43,3289.45,39,15,0
2025-08-01 02:19:00+00:00,3289.51,3289.71,3288.82,3288.88,48,14,0
2025-08-01 02:20:00+00:00,3288.82,3289.09,3288.38,3288.56,47,15,0
2025-08-01 02:21:00+00:00,3288.58,3288.8,3288.52,3288.65,39,15,0
2025-08-01 02:22:00+00:00,3288.8,3289.37,3288.72,3289.31,41,16,0
2025-08-01 02:23:00+00:00,3289.6,3290.45,3289.3,3290.29,38,16,0
2025-08-01 02:24:00+00:00,3290.31,3290.72,3290.0,3290.42,41,16,0
2025-08-01 02:25:00+00:00,3290.33,3290.57,3290.27,3290.51,28,16,0
2025-08-01 02:26:00+00:00,3290.47,3290.88,3290.47,3290.72,29,15,0
2025-08-01 02:27:00+00:00,3290.68,3291.28,3290.16,3291.14,35,9,0
2025-08-01 02:28:00+00:00,3291.14,3292.0,3291.14,3292.0,36,16,0
2025-08-01 02:29:00+00:00,3291.99,3292.31,3291.86,3292.13,33,16,0
2025-08-01 02:30:00+00:00,3292.16,3292.16,3291.06,3291.5,38,16,0
2025-08-01 02:31:00+00:00,3291.61,3291.68,3291.48,3291.48,33,16,0
2025-08-01 02:32:00+00:00,3291.58,3292.13,3291.58,3291.85,33,16,0
2025-08-01 02:33:00+00:00,3291.76,3291.88,3290.29,3290.29,40,16,0
2025-08-01 02:34:00+00:00,3290.25,3291.16,3289.86,3291.16,35,16,0
2025-08-01 02:35:00+00:00,3291.19,3291.59,3290.79,3290.79,37,10,0
2025-08-01 02:36:00+00:00,3290.69,3291.2,3290.49,3291.2,25,16,0
2025-08-01 02:37:00+00:00,3291.23,3291.44,3290.97,3290.98,30,16,0
2025-08-01 02:38:00+00:00,3290.96,3291.49,3290.96,3291.43,28,16,0
2025-08-01 02:39:00+00:00,3291.52,3291.52,3290.62,3290.79,29,16,0
2025-08-01 02:40:00+00:00,3290.81,3291.14,3290.66,3291.06,34,16,0
2025-08-01 02:41:00+00:00,3291.07,3291.7,3291.02,3291.68,23,16,0
2025-08-01 02:42:00+00:00,3291.67,3291.67,3291.11,3291.64,27,16,0
2025-08-01 02:43:00+00:00,3291.64,3291.73,3291.43,3291.43,18,16,0
2025-08-01 02:44:00+00:00,3291.44,3291.61,3291.21,3291.51,29,16,0
2025-08-01 02:45:00+00:00,3291.5,3291.7,3290.72,3290.72,40,16,0
2025-08-01 02:46:00+00:00,3290.62,3291.05,3290.62,3291.05,30,16,0
2025-08-01 02:47:00+00:00,3291.11,3291.35,3290.94,3290.95,31,16,0
2025-08-01 02:48:00+00:00,3290.88,3291.05,3290.88,3290.96,29,16,0
2025-08-01 02:49:00+00:00,3290.96,3290.98,3290.42,3290.42,29,16,0
2025-08-01 02:50:00+00:00,3290.66,3290.89,3290.44,3290.44,31,15,0
2025-08-01 02:51:00+00:00,3290.43,3290.44,3290.19,3290.23,31,16,0
2025-08-01 02:52:00+00:00,3290.12,3290.74,3290.02,3290.58,30,16,0
2025-08-01 02:53:00+00:00,3290.65,3290.72,3290.16,3290.19,25,16,0
2025-08-01 02:54:00+00:00,3290.16,3290.17,3289.8,3290.02,30,15,0
2025-08-01 02:55:00+00:00,3289.92,3290.0,3289.37,3289.47,26,13,0
2025-08-01 02:56:00+00:00,3289.45,3289.45,3288.94,3289.33,38,15,0
2025-08-01 02:57:00+00:00,3289.29,3289.7,3289.02,3289.23,52,10,0
2025-08-01 02:58:00+00:00,3289.24,3289.38,3288.58,3288.67,46,16,0
2025-08-01 02:59:00+00:00,3288.64,3288.64,3288.06,3288.57,53,16,0
2025-08-01 03:00:00+00:00,3288.46,3289.32,3287.68,3288.76,75,5,0
2025-08-01 03:01:00+00:00,3288.54,3288.82,3287.35,3288.03,61,16,0
2025-08-01 03:02:00+00:00,3287.8,3288.27,3287.48,3288.05,53,16,0
2025-08-01 03:03:00+00:00,3288.0,3288.3,3287.72,3288.3,43,16,0
2025-08-01 03:04:00+00:00,3288.47,3288.73,3287.78,3287.78,46,16,0
2025-08-01 03:05:00+00:00,3287.76,3287.76,3287.17,3287.42,59,16,0
2025-08-01 03:06:00+00:00,3287.44,3287.84,3287.28,3287.51,48,16,0
2025-08-01 03:07:00+00:00,3287.49,3287.62,3286.82,3286.88,56,16,0
2025-08-01 03:08:00+00:00,3286.8,3288.05,3286.7,3287.86,55,15,0
2025-08-01 03:09:00+00:00,3287.84,3287.92,3287.25,3287.54,47,15,0
2025-08-01 03:10:00+00:00,3287.52,3288.65,3287.24,3288.43,57,16,0
2025-08-01 03:11:00+00:00,3288.36,3288.39,3287.87,3288.18,40,16,0
2025-08-01 03:12:00+00:00,3288.16,3288.16,3287.36,3287.85,48,16,0
2025-08-01 03:13:00+00:00,3287.84,3288.06,3287.56,3287.9,52,16,0
2025-08-01 03:14:00+00:00,3287.89,3288.48,3287.83,3288.42,39,16,0
2025-08-01 03:15:00+00:00,3288.41,3288.41,3287.32,3287.89,43,15,0
2025-08-01 03:16:00+00:00,3287.8,3288.1,3287.74,3287.85,41,15,0
2025-08-01 03:17:00+00:00,3287.87,3287.89,3287.54,3287.68,47,13,0
2025-08-01 03:18:00+00:00,3287.66,3287.66,3286.47,3287.05,51,16,0
2025-08-01 03:19:00+00:00,3287.02,3287.4,3286.73,3287.32,45,15,0
2025-08-01 03:20:00+00:00,3287.42,3287.61,3287.16,3287.18,45,15,0
2025-08-01 03:21:00+00:00,3287.39,3287.66,3287.17,3287.66,36,15,0
2025-08-01 03:22:00+00:00,3287.65,3288.69,3287.64,3288.69,54,14,0
2025-08-01 03:23:00+00:00,3288.76,3288.85,3287.66,3288.17,46,5,0
2025-08-01 03:24:00+00:00,3288.12,3288.21,3287.67,3288.17,48,14,0
2025-08-01 03:25:00+00:00,3288.13,3288.24,3287.62,3287.88,41,16,0
2025-08-01 03:26:00+00:00,3287.86,3289.2,3287.82,3289.14,59,15,0
2025-08-01 03:27:00+00:00,3289.18,3290.05,3288.87,3289.71,62,12,0
2025-08-01 03:28:00+00:00,3289.67,3289.75,3288.59,3289.22,66,15,0
2025-08-01 03:29:00+00:00,3289.09,3289.34,3288.56,3288.56,54,16,0
2025-08-01 03:30:00+00:00,3288.51,3289.61,3288.47,3289.61,47,16,0
2025-08-01 03:31:00+00:00,3289.59,3289.59,3289.0,3289.33,42,15,0
2025-08-01 03:32:00+00:00,3289.25,3289.27,3288.44,3288.56,47,15,0
2025-08-01 03:33:00+00:00,3288.55,3289.3,3288.18,3288.88,44,15,0
2025-08-01 03:34:00+00:00,3289.03,3289.25,3288.8,3288.97,30,15,0
2025-08-01 03:35:00+00:00,3288.76,3290.15,3288.74,3289.92,48,12,0
2025-08-01 03:36:00+00:00,3289.9,3290.2,3289.75,3289.75,43,15,0
2025-08-01 03:37:00+00:00,3289.7,3289.97,3288.94,3289.97,47,15,0
2025-08-01 03:38:00+00:00,3290.02,3290.48,3289.82,3289.95,45,12,0
2025-08-01 03:39:00+00:00,3289.96,3289.96,3289.04,3289.63,50,16,0
2025-08-01 03:40:00+00:00,3289.61,3290.15,3289.4,3290.11,46,15,0
2025-08-01 03:41:00+00:00,3290.09,3291.26,3290.06,3291.26,47,15,0
2025-08-01 03:42:00+00:00,3291.47,3292.69,3291.45,3292.69,53,15,0
2025-08-01 03:43:00+00:00,3292.71,3293.77,3292.53,3293.44,68,15,0
2025-08-01 03:44:00+00:00,3293.54,3293.72,3292.56,3292.82,59,15,0
2025-08-01 03:45:00+00:00,3292.84,3293.08,3291.79,3291.79,55,13,0
2025-08-01 03:46:00+00:00,3291.77,3292.81,3291.48,3292.22,47,15,0
2025-08-01 03:47:00+00:00,3292.21,3292.36,3291.97,3292.0,49,15,0
2025-08-01 03:48:00+00:00,3292.04,3292.38,3291.38,3292.35,56,15,0
2025-08-01 03:49:00+00:00,3292.34,3292.34,3291.78,3291.91,44,16,0
2025-08-01 03:50:00+00:00,3291.89,3291.89,3291.0,3291.78,64,16,0
2025-08-01 03:51:00+00:00,3291.8,3291.8,3290.59,3290.84,49,16,0
2025-08-01 03:52:00+00:00,3290.76,3291.3,3290.71,3290.99,46,16,0
2025-08-01 03:53:00+00:00,3290.97,3291.94,3290.59,3291.68,69,16,0
2025-08-01 03:54:00+00:00,3291.77,3292.11,3290.83,3290.83,63,16,0
2025-08-01 03:55:00+00:00,3290.79,3291.06,3290.48,3290.97,59,16,0
2025-08-01 03:56:00+00:00,3291.03,3291.03,3289.99,3290.16,62,16,0
2025-08-01 03:57:00+00:00,3290.13,3291.02,3289.92,3290.71,52,16,0
2025-08-01 03:58:00+00:00,3290.72,3291.03,3290.16,3290.32,55,14,0
2025-08-01 03:59:00+00:00,3290.34,3290.45,3289.62,3290.25,55,15,0
2025-08-01 04:00:00+00:00,3290.2,3291.33,3290.02,3291.17,80,8,0
2025-08-01 04:01:00+00:00,3291.37,3292.12,3290.61,3291.99,71,13,0
2025-08-01 04:02:00+00:00,3292.03,3293.1,3291.97,3292.93,64,15,0
2025-08-01 04:03:00+00:00,3293.09,3293.58,3292.14,3292.46,75,15,0
2025-08-01 04:04:00+00:00,3292.45,3292.58,3291.58,3291.67,79,15,0
2025-08-01 04:05:00+00:00,3291.5,3292.74,3291.5,3292.29,65,15,0
2025-08-01 04:06:00+00:00,3292.32,3292.38,3290.68,3290.84,64,15,0
2025-08-01 04:07:00+00:00,3290.96,3290.96,3290.07,3290.52,61,15,0
2025-08-01 04:08:00+00:00,3290.57,3291.18,3290.19,3291.01,54,15,0
2025-08-01 04:09:00+00:00,3290.99,3291.26,3290.86,3291.21,53,15,0
2025-08-01 04:10:00+00:00,3291.2,3292.18,3291.09,3292.04,56,15,0
2025-08-01 04:11:00+00:00,3292.07,3292.11,3291.57,3291.66,52,15,0
2025-08-01 04:12:00+00:00,3291.69,3291.76,3291.32,3291.68,48,15,0
2025-08-01 04:13:00+00:00,3291.59,3291.7,3291.35,3291.55,52,13,0
2025-08-01 04:14:00+00:00,3291.48,3292.32,3291.48,3291.92,59,15,0
2025-08-01 04:15:00+00:00,3291.89,3292.77,3291.7,3292.59,55,15,0
2025-08-01 04:16:00+00:00,3292.61,3293.18,3292.6,3292.82,56,15,0
2025-08-01 04:17:00+00:00,3292.69,3292.71,3292.27,3292.28,53,15,0
2025-08-01 04:18:00+00:00,3292.27,3292.47,3291.52,3291.52,45,15,0
2025-08-01 04:19:00+00:00,3291.51,3291.71,3290.96,3291.03,55,15,0
2025-08-01 04:20:00+00:00,3290.98,3291.21,3290.46,3290.73,58,15,0
2025-08-01 04:21:00+00:00,3290.76,3291.42,3290.21,3291.02,59,15,0
2025-08-01 04:22:00+00:00,3291.01,3291.4,3290.87,3290.91,37,15,0
2025-08-01 04:23:00+00:00,3290.96,3290.96,3290.18,3290.18,55,15,0
2025-08-01 04:24:00+00:00,3290.15,3290.28,3289.63,3289.63,64,15,0
2025-08-01 04:25:00+00:00,3289.64,3289.81,3288.83,3289.34,58,15,0
2025-08-01 04:26:00+00:00,3289.37,3290.15,3289.1,3290.13,52,15,0
2025-08-01 04:27:00+00:00,3290.14,3290.32,3289.38,3289.62,50,13,0
2025-08-01 04:28:00+00:00,3289.52,3290.44,3289.4,3290.42,54,13,0
2025-08-01 04:29:00+00:00,3290.23,3290.56,3289.97,3290.33,52,14,0
2025-08-01 04:30:00+00:00,3290.34,3291.55,3290.34,3291.49,49,15,0
2025-08-01 04:31:00+00:00,3291.51,3291.54,3290.12,3290.15,42,16,0
2025-08-01 04:32:00+00:00,3290.17,3291.29,3290.05,3290.38,59,15,0
2025-08-01 04:33:00+00:00,3290.39,3290.41,3289.48,3289.56,62,15,0
2025-08-01 04:34:00+00:00,3289.55,3289.73,3288.71,3288.71,64,15,0
2025-08-01 04:35:00+00:00,3288.7,3288.89,3288.07,3288.13,54,15,0
2025-08-01 04:36:00+00:00,3288.3,3289.19,3288.27,3288.75,60,15,0
2025-08-01 04:37:00+00:00,3288.76,3289.2,3288.48,3289.18,52,15,0
2025-08-01 04:38:00+00:00,3289.16,3289.25,3288.24,3288.65,66,15,0
2025-08-01 04:39:00+00:00,3288.67,3288.67,3287.93,3288.16,55,15,0
2025-08-01 04:40:00+00:00,3288.15,3288.15,3286.7,3287.37,69,8,0
2025-08-01 04:41:00+00:00,3287.33,3287.7,3286.9,3287.29,69,15,0
2025-08-01 04:42:00+00:00,3287.33,3287.51,3286.83,3287.37,60,14,0
2025-08-01 04:43:00+00:00,3286.97,3286.97,3286.34,3286.37,57,15,0
2025-08-01 04:44:00+00:00,3286.38,3287.86,3286.07,3287.86,61,15,0
2025-08-01 04:45:00+00:00,3287.94,3288.36,3287.93,3288.22,48,15,0
2025-08-01 04:46:00+00:00,3288.19,3288.36,3287.18,3287.22,48,15,0
2025-08-01 04:47:00+00:00,3287.18,3287.5,3286.86,3287.03,59,15,0
2025-08-01 04:48:00+00:00,3287.19,3287.2,3286.62,3286.64,50,15,0
2025-08-01 04:49:00+00:00,3286.63,3287.21,3286.34,3286.36,49,15,0
2025-08-01 04:50:00+00:00,3286.31,3286.58,3286.08,3286.14,56,13,0
2025-08-01 04:51:00+00:00,3286.0,3286.07,3283.88,3283.9,68,15,0
2025-08-01 04:52:00+00:00,3283.78,3284.03,3282.65,3282.65,77,15,0
2025-08-01 04:53:00+00:00,3282.64,3283.88,3282.56,3283.31,71,15,0
2025-08-01 04:54:00+00:00,3283.3,3283.83,3281.92,3282.43,70,13,0
2025-08-01 04:55:00+00:00,3282.78,3283.6,3282.39,3283.45,74,16,0
2025-08-01 04:56:00+00:00,3283.5,3283.59,3282.92,3282.93,66,16,0
2025-08-01 04:57:00+00:00,3282.9,3283.0,3281.59,3282.29,68,16,0
2025-08-01 04:58:00+00:00,3282.32,3283.02,3281.62,3282.93,61,16,0
2025-08-01 04:59:00+00:00,3283.01,3284.04,3282.75,3283.8,69,15,0
2025-08-01 05:00:00+00:00,3283.7,3285.88,3283.35,3285.88,83,16,0
2025-08-01 05:01:00+00:00,3285.92,3286.79,3285.92,3286.55,80,15,0
2025-08-01 05:02:00+00:00,3286.55,3288.44,3286.55,3288.38,69,16,0
2025-08-01 05:03:00+00:00,3288.59,3289.52,3288.26,3289.46,79,16,0
2025-08-01 05:04:00+00:00,3289.69,3289.96,3288.81,3288.85,71,17,0
2025-08-01 05:05:00+00:00,3288.75,3289.64,3288.49,3289.36,69,17,0
2025-08-01 05:06:00+00:00,3289.56,3290.12,3288.22,3288.24,74,15,0
2025-08-01 05:07:00+00:00,3288.37,3288.65,3287.94,3288.33,70,12,0
2025-08-01 05:08:00+00:00,3288.34,3289.57,3288.09,3289.53,61,15,0
2025-08-01 05:09:00+00:00,3289.54,3289.55,3288.78,3289.17,55,15,0
2025-08-01 05:10:00+00:00,3289.16,3289.28,3288.11,3288.59,53,16,0
2025-08-01 05:11:00+00:00,3288.58,3289.48,3288.51,3289.28,55,15,0
2025-08-01 05:12:00+00:00,3289.33,3289.95,3288.84,3289.84,56,15,0
2025-08-01 05:13:00+00:00,3289.79,3290.7,3289.79,3290.65,65,15,0
2025-08-01 05:14:00+00:00,3290.66,3291.08,3290.17,3291.03,66,15,0
2025-08-01 05:15:00+00:00,3290.98,3291.14,3290.57,3290.73,50,16,0
2025-08-01 05:16:00+00:00,3290.74,3291.06,3290.22,3290.83,43,16,0
2025-08-01 05:17:00+00:00,3290.82,3290.86,3290.2,3290.36,51,16,0
2025-08-01 05:18:00+00:00,3290.34,3290.34,3289.1,3289.43,57,16,0
2025-08-01 05:19:00+00:00,3289.51,3290.26,3289.38,3289.74,43,16,0
2025-08-01 05:20:00+00:00,3289.73,3290.35,3289.53,3290.23,46,16,0
2025-08-01 05:21:00+00:00,3290.27,3291.03,3289.96,3290.88,49,16,0
2025-08-01 05:22:00+00:00,3290.4,3290.61,3290.03,3290.16,47,16,0
2025-08-01 05:23:00+00:00,3290.12,3290.12,3289.48,3289.49,39,15,0
2025-08-01 05:24:00+00:00,3289.51,3289.56,3288.98,3289.43,49,16,0
2025-08-01 05:25:00+00:00,3289.44,3289.53,3288.82,3289.39,51,15,0
2025-08-01 05:26:00+00:00,3289.46,3289.46,3288.59,3288.59,46,16,0
2025-08-01 05:27:00+00:00,3288.55,3288.74,3288.26,3288.43,56,16,0
2025-08-01 05:28:00+00:00,3288.44,3288.85,3288.02,3288.02,39,16,0
2025-08-01 05:29:00+00:00,3288.04,3289.49,3287.89,3289.49,56,16,0
2025-08-01 05:30:00+00:00,3289.52,3290.1,3289.17,3289.34,59,15,0
2025-08-01 05:31:00+00:00,3289.36,3289.69,3289.1,3289.32,57,16,0
2025-08-01 05:32:00+00:00,3289.33,3289.39,3288.54,3289.24,38,16,0
2025-08-01 05:33:00+00:00,3289.22,3289.8,3289.12,3289.64,47,16,0
2025-08-01 05:34:00+00:00,3289.47,3289.63,3289.08,3289.51,44,16,0
2025-08-01 05:35:00+00:00,3289.52,3290.04,3288.93,3289.83,51,15,0
2025-08-01 05:36:00+00:00,3289.81,3290.09,3289.3,3289.32,48,15,0
2025-08-01 05:37:00+00:00,3289.45,3289.45,3288.62,3288.68,59,15,0
2025-08-01 05:38:00+00:00,3288.72,3289.41,3288.12,3289.3,48,15,0
2025-08-01 05:39:00+00:00,3289.28,3289.35,3288.48,3288.69,50,15,0
2025-08-01 05:40:00+00:00,3288.59,3288.59,3287.23,3287.39,66,14,0
2025-08-01 05:41:00+00:00,3287.39,3288.11,3287.15,3287.92,62,15,0
2025-08-01 05:42:00+00:00,3288.04,3288.26,3287.24,3287.93,61,15,0
2025-08-01 05:43:00+00:00,3287.89,3288.68,3287.53,3288.41,52,16,0
2025-08-01 05:44:00+00:00,3288.48,3289.68,3288.39,3289.42,61,16,0
2025-08-01 05:45:00+00:00,3289.42,3289.85,3289.38,3289.51,55,16,0
2025-08-01 05:46:00+00:00,3289.51,3289.74,3288.98,3288.98,48,16,0
2025-08-01 05:47:00+00:00,3288.69,3288.73,3288.18,3288.28,53,16,0
2025-08-01 05:48:00+00:00,3288.23,3289.02,3288.23,3288.91,43,16,0
2025-08-01 05:49:00+00:00,3288.89,3289.08,3288.53,3289.05,42,16,0
2025-08-01 05:50:00+00:00,3289.04,3289.68,3288.83,3289.54,57,16,0
2025-08-01 05:51:00+00:00,3289.53,3289.84,3289.22,3289.84,40,16,0
2025-08-01 05:52:00+00:00,3290.09,3290.19,3289.72,3289.72,48,16,0
2025-08-01 05:53:00+00:00,3289.75,3290.73,3289.75,3290.45,46,16,0
2025-08-01 05:54:00+00:00,3290.48,3291.54,3290.48,3290.93,58,16,0
2025-08-01 05:55:00+00:00,3290.98,3290.98,3290.49,3290.85,64,16,0
2025-08-01 05:56:00+00:00,3290.87,3292.46,3290.46,3292.03,74,15,0
2025-08-01 05:57:00+00:00,3292.05,3292.27,3291.21,3291.51,66,7,0
2025-08-01 05:58:00+00:00,3291.57,3291.91,3291.51,3291.83,44,16,0
2025-08-01 05:59:00+00:00,3291.83,3292.2,3291.41,3291.78,65,16,0
2025-08-01 06:00:00+00:00,3291.78,3292.86,3291.78,3292.86,56,16,0
2025-08-01 06:01:00+00:00,3292.91,3293.08,3291.99,3292.06,59,16,0
2025-08-01 06:02:00+00:00,3291.95,3293.1,3291.94,3292.66,53,16,0
2025-08-01 06:03:00+00:00,3292.67,3292.67,3292.08,3292.28,48,16,0
2025-08-01 06:04:00+00:00,3292.32,3292.88,3292.07,3292.86,49,16,0
2025-08-01 06:05:00+00:00,3292.8,3292.99,3292.64,3292.99,53,16,0
2025-08-01 06:06:00+00:00,3292.98,3293.04,3292.32,3292.52,69,16,0
2025-08-01 06:07:00+00:00,3292.51,3293.26,3292.23,3292.23,57,16,0
2025-08-01 06:08:00+00:00,3292.21,3293.47,3292.21,3293.45,47,16,0
2025-08-01 06:09:00+00:00,3293.53,3294.22,3293.53,3294.01,56,13,0
2025-08-01 06:10:00+00:00,3293.98,3294.76,3293.98,3294.51,54,15,0
2025-08-01 06:11:00+00:00,3294.59,3297.06,3294.17,3297.01,75,15,0
2025-08-01 06:12:00+00:00,3296.97,3297.08,3295.73,3296.23,68,13,0
2025-08-01 06:13:00+00:00,3296.16,3296.61,3296.06,3296.45,61,15,0
2025-08-01 06:14:00+00:00,3296.43,3296.82,3295.61,3296.0,63,16,0
2025-08-01 06:15:00+00:00,3295.99,3296.31,3295.08,3295.44,62,11,0
2025-08-01 06:16:00+00:00,3295.52,3295.52,3294.77,3294.79,48,15,0
2025-08-01 06:17:00+00:00,3294.8,3294.81,3294.26,3294.48,51,16,0
2025-08-01 06:18:00+00:00,3294.47,3294.47,3294.1,3294.12,48,16,0
2025-08-01 06:19:00+00:00,3294.13,3294.24,3293.88,3294.02,46,16,0
2025-08-01 06:20:00+00:00,3294.11,3294.2,3293.64,3293.72,40,16,0
2025-08-01 06:21:00+00:00,3293.66,3293.73,3293.06,3293.33,41,16,0
2025-08-01 06:22:00+00:00,3293.55,3294.11,3293.49,3294.0,27,16,0
2025-08-01 06:23:00+00:00,3293.97,3294.4,3293.76,3294.06,46,16,0
2025-08-01 06:24:00+00:00,3293.95,3294.12,3293.65,3293.68,36,16,0
2025-08-01 06:25:00+00:00,3293.69,3293.69,3292.69,3292.71,34,16,0
2025-08-01 06:26:00+00:00,3292.69,3292.75,3291.89,3291.93,49,15,0
2025-08-01 06:27:00+00:00,3291.89,3292.07,3291.29,3291.85,53,7,0
2025-08-01 06:28:00+00:00,3291.87,3292.81,3291.47,3292.41,56,16,0
